,X,Y,Z
583393,21699.511609999998,85208.18376,3414.973
228200,22571.41961,80674.26216,9808.965
582320,24431.490009999998,86428.85496,2964.4872
147026,23239.88241,86864.80896000001,5289.5752
466227,25085.42101,84757.69796,1554.9026
39015,22135.46561,86138.21896,6059.7606
656056,22508.448480000003,85489.13189,7062.4548
634340,24111.790409999998,88012.82116,2099.8451
666039,22473.32996,75384.68696,9819.86385
564327,18836.74701,81153.81156,3313.2504
133925,25928.26541,76343.78576,5609.2748
464921,22818.46021,88870.19736,1511.3072
647030,23385.200409999998,87017.39286,5275.0434
157256,22208.12461,78494.49216000001,9271.2884
544956,20071.95001,86356.19596,3240.5914
344025,24867.44401,83711.40836,2165.2382
235591,19853.973009999998,77680.71136,8108.7444
509966,25390.58881,84365.33936,4156.0948
527153,20754.94461,80906.77096000001,4010.7768
599399,22862.05561,81110.21616,9903.4217
457482,24736.65781,85803.98756000001,1395.0528
471771,23283.47781,84946.61136,3763.7362
658175,19069.25581,77157.56656,4170.6266
366683,25652.16121,84089.23516,2877.2964
140362,26480.47381,83449.83596,5158.789000000001
165203,22469.69701,78450.89676,9198.6294
108100,26160.77421,78610.74656,4592.0488
133843,26698.45081,82592.45976,5594.743
109125,21176.36681,87271.69936,4562.9852
640562,23610.44331,79192.01856,6655.5644
167278,22774.86481,76460.04016,9431.1382
548319,18647.833609999998,81182.87516,3255.1232
95389,24039.131409999998,79904.07676,4853.6212
29295,18793.15161,78189.32436,5856.3154
178145,23138.15981,79279.20936000001,8922.5252
417489,23603.17741,87969.22576,581.2719999999999
419317,23966.47241,87387.95376,871.908
597903,20268.12931,86530.57756,2862.7646
171165,20987.45341,76271.12676,9343.9474
24704,25782.94741,77651.64776,5827.2518
182186,20856.66721,77840.56116,8849.8662
319942,19912.10021,80892.23916,2237.8972
251624,26495.00561,81778.67896,8152.3398
49129,17281.844409999998,80993.96176,7672.7904
280832,20536.96761,77651.64776,8559.2302
613949,23537.78431,88477.83876,930.0352
362692,19853.973009999998,85498.81976,2906.36
582490,20958.38981,85905.71016,3037.1462
32083,17703.26661,81953.06056,6205.0786
166764,21772.17061,78494.49216000001,9431.1382
471275,20391.64961,87140.91316,3749.2044
483316,25782.94741,82345.41916,3792.7998
624030,20231.79981,83573.35626,2426.8106
531518,23966.47241,82505.26896,3952.6496
361422,21031.04881,85876.64656000001,2920.8918
224050,20682.28561,79947.67216,9518.329
507578,20784.00821,79758.75876,4257.8174
208854,21684.97981,76038.61796,10579.1504
377195,25753.88381,83551.55856,2484.9378
383225,25434.18421,82112.91036000001,2717.4466
624854,19904.83431,82069.31496,1845.5386
349684,25187.14361,83449.83596,2150.7064
281228,23617.70921,83246.39076000001,8602.8256
534048,25376.05701,84568.78456,4097.9676
180757,21074.64421,78538.08756,8966.1206
342706,20318.99061,83406.24056,2179.77
255995,26785.64161,78538.08756,7832.6402
392320,23777.55901,88477.83876,1060.8214
596285,22179.061009999998,86850.27716,690.2605
70528,25826.54281,78218.38796000001,7236.8364
330148,19941.16381,81531.63836,2412.2788
554189,19461.61441,80921.30276,3371.3776
96720,26436.87841,78814.19176,4839.0894
75508,26422.34661,78392.76956,7091.5184
312368,23879.28161,79526.24996,8442.9758
565323,19301.76461,80761.45296000001,3109.8052
591054,19250.903309999998,84220.02136,2702.9148
432884,25027.29381,85716.79676,1772.8796
174138,19839.44121,79991.26756000001,9387.5428
491437,18560.64281,82868.56396,3502.1638
471605,18473.45201,83057.47736,3763.7362
162887,21873.89321,75253.90076,9155.034
179702,22062.80661,75166.70996000001,8966.1206
480052,25812.01101,79657.03616,3894.5224
86040,23908.34521,80151.11736,4693.7714
155361,17834.05281,82505.26896,5231.448
330501,24780.25321,87199.04036,2412.2788
6820,22687.67401,85673.20136,6263.2058
354731,19403.48721,79671.56796,2848.2328
425553,23879.28161,87039.19056,726.59
16671,20202.73621,79104.82776,6539.31
454866,20377.11781,83914.85356,1365.9892
322588,25099.95281,84990.20676,2441.3424
270212,22091.87021,83958.44896000001,7890.7674
293606,22484.22881,83580.62216,8341.2532
130377,21612.32081,78872.31896,5783.6564
82596,18880.34241,75995.02256,4766.4304
336775,24751.189609999998,84249.08496000001,2063.5156
215648,21060.112409999998,79453.59096,9605.5198
4611,25041.82561,78334.64236,6466.651
562068,19316.29641,80645.19856,3153.4006
605549,25724.820209999998,84321.74396,4134.2971
223257,20842.13541,80732.38936,9547.3926
222032,22411.56981,82403.54636000001,9474.7336
125235,23850.21801,86792.14996,5463.9568
426737,22179.061009999998,86603.23656,813.7808
462949,24257.10841,85716.79676,1525.839
6257,20493.372209999998,80412.68976000001,6248.674
403213,21467.002809999998,85179.12016,1336.9256
102425,24184.44941,80412.68976000001,4490.3262
628661,20115.54541,82323.62146000001,2194.3018
212936,21830.29781,81473.51116000001,10099.601
259962,22120.93381,84437.99836,7759.9812
67807,20667.75381,77186.63016,6902.605
22826,21496.06641,79177.48676,5987.1016
288017,23021.90541,82955.75476,8806.2708
548475,20057.41821,85992.90096,3080.7416
418851,22862.05561,87896.56676,523.1448
35397,22353.44261,86210.87796,6030.696999999999
317641,20289.92701,85862.11476,2237.8972
441485,24823.84861,84496.12556,1947.2612
132770,21307.153009999998,85934.77376,5623.8066
165779,20638.69021,76474.57196,9213.1612
532068,22600.48321,88114.54376,3923.586
186593,19752.25041,81560.70196,9096.9068
557907,18938.46961,81415.38396,3284.1868
575308,24896.50761,86225.40976000001,3444.0366
595080,21263.55761,84496.12556,7491.1429
295882,24315.23561,78683.40556,8384.8486
358405,25070.88921,86821.21356,2731.9784
614261,17645.13941,78414.56726,7629.195
92224,25942.79721,77796.96576,4926.2802
314197,20246.33161,83042.94556000001,2296.0244
28281,23181.75521,86486.98216,5841.7836
381086,20725.88101,87722.18516000001,2688.383
666350,21312.96573,85757.4858,6338.77116
655902,18933.62568,78605.90262000001,4853.6212
519383,20972.921609999998,80528.94416,4286.880999999999
106390,18226.41141,77709.77496,4432.1990000000005
246400,20696.81741,77608.05236,8224.9988
515938,25739.35201,84757.69796,4330.4764
47884,22164.52921,76895.99416,7411.218000000001
293425,19083.78761,77651.64776,8355.785
345864,20188.20441,81764.14716000001,2194.3018
313463,20711.34921,87417.01736,2310.5562
536419,19083.78761,77128.50296,4141.563
38161,21394.34381,78581.68296,6059.7606
70463,19606.932409999998,79075.76416,7236.8364
114496,26335.15581,82970.28656000001,4519.3898
288873,21902.95681,76401.91296,8719.08
582866,24998.230209999998,85513.35156,3037.1462
251737,20391.64961,78930.44616,8195.9352
440749,20711.34921,86036.49636,1889.134
647549,24663.99881,87838.43956,1722.0183
386262,25405.120609999998,84031.10796000001,2630.2558
3366,17383.56701,81546.17016000001,6495.7146
290348,23152.691609999998,82955.75476,8704.5482
595443,25833.80871,83827.66276,4490.3262
583993,21844.82961,84103.76696000001,3473.1002
487423,24925.57121,86981.06336,3531.2274
248870,20377.11781,78581.68296,8254.0624
593531,20718.61511,81066.62076,4054.3722
385652,20914.79441,87780.31236,2615.724
321535,20391.64961,85731.32856000001,2252.429
94950,21321.68481,87068.25416,4795.494000000001
442589,20609.62661,84655.97536,1918.1976
89247,18618.77001,78044.00636,4882.6848
8699,17485.28961,81720.55176,6321.3330000000005
224366,23632.241009999998,81008.49356,9532.8608
194624,20769.47641,82461.67356,9024.2478
83825,26146.24241,82258.22836000001,4664.7078
366677,25259.80261,83943.91716,2877.2964
247889,22876.58741,77564.45696,8268.5942
179094,23138.15981,82897.62756000001,8980.6524
539815,26582.19641,81066.62076,4025.3086
59071,21423.40741,77302.88456,6975.264
594064,22513.29241,84394.40296,7781.7789
96481,18022.96621,77869.62476,4868.153
562300,26131.71061,83042.94556000001,3095.2734
173509,23036.43721,82345.41916,9373.011
377326,25463.24781,84118.29876,2484.9378
388745,25230.73901,86036.49636,2659.3194
651468,23937.40881,77898.68836,8944.3229
380729,19388.95541,81894.93336,2688.383
176007,23748.49541,79802.35416,8937.056999999999
43923,21641.38441,84132.83056,7512.9406
464825,23327.07321,88376.11616,1511.3072
540816,24562.27621,86167.28256,4068.9040000000005
302258,20551.49941,83202.79536,8297.6578
480670,25695.75661,83987.51256,3865.4588
20377,26465.94201,77680.71136,5943.5062
566116,22658.61041,88521.43416,3255.1232
265173,23181.75521,77753.37036,7963.4264
192925,23603.17741,77448.20256,9009.716
321694,20595.09481,86850.27716,2252.429
41394,20115.54541,78581.68296,7469.3452
170498,20086.48181,80034.86296,9445.67
525715,26335.15581,82083.84676,3967.1814
90870,26175.30601,83304.51796,4940.812
410042,22164.52921,87940.16216,653.931
437228,20638.69021,86603.23656,1700.2206
290888,23138.15981,83260.92256,8748.1436
3333,22978.31001,78116.66536,6510.2464
272720,21379.812009999998,83493.43136,7919.831
249148,22556.88781,76852.39876,8254.0624
579342,25085.42101,86763.08636,3400.4412
607069,25027.29381,86218.14386,2790.1056
353357,19476.14621,82316.35556,2804.6374
420478,22498.76061,89000.98356000001,842.8444
205868,23704.90001,79162.95496,10244.919
215006,20289.92701,80180.18096,9590.988000000001
360328,25855.60641,83769.53556,2761.042
312106,19388.95541,82316.35556,8428.444
532747,26306.09221,82141.97396,3938.1178
147409,24358.831009999998,79686.09976,5318.6388
369024,25579.50221,83653.28116,2906.36
475692,18226.41141,82665.11876,3705.6090000000004
529177,23937.40881,82534.33256,3923.586
232726,23356.13681,80688.79396,9736.306
538167,20566.03121,86588.70476000001,4025.3086
204582,20624.15841,75457.34596,9867.0922
292329,23937.40881,77796.96576,8733.6118
347402,19665.05961,82112.91036000001,2121.6428
538951,18240.943209999998,78232.91976,4025.3086
594959,23559.58201,87852.97136,733.8559
204371,22803.92841,81531.63836,9852.5604
99784,20856.66721,86472.45036,4461.2626
88098,26364.219409999998,82316.35556,4897.2166
546233,25550.43861,83595.15396,3153.4006
93172,25986.39261,78058.53816,4810.0258
384864,19708.65501,80340.03076000001,2717.4466
298526,20057.41821,83246.39076000001,8283.126
532340,22905.651009999998,85440.69256,3923.586
121500,23850.21801,86675.89556,5522.084
5699,22295.31541,85847.58296,6306.8012
470057,25274.33441,85876.64656000001,3763.7362
154440,21743.10701,86777.61816,5245.9798
240185,21641.38441,76852.39876,8050.6172
34598,17601.544009999998,82229.16476,6016.1652
514194,24242.57661,81894.93336,4185.1584
521332,19200.04201,76765.20796,4286.880999999999
502269,23908.34521,88012.82116,3589.3546
646664,21452.47101,79301.00706,4940.812
107387,25695.75661,82025.71956,4432.1990000000005
357095,25317.929809999998,81953.06056,2761.042
422787,22019.211209999998,86196.34616,900.9716
538670,19011.12861,81706.01996,4039.8404
426084,21902.95681,87155.44496000001,741.1218
140022,23821.15441,86472.45036,5158.789000000001
24160,26378.75121,77593.52056,5958.0380000000005
68672,18182.81601,78625.27836,7251.3682
417595,22455.16521,88666.75216,566.7402
639724,25790.21331,84176.42596000001,3821.8634
591229,20871.19901,80652.46446,4025.3086
175228,22905.651009999998,78334.64236,9358.4792
208088,21655.91621,76634.42176,10375.7052
555482,18618.77001,79177.48676,3298.7186
28129,26364.219409999998,82737.77776,5841.7836
22521,26712.98261,77913.22016,5972.5698
493151,25216.20721,84830.35696,3487.632
24915,21321.68481,86036.49636,5812.72
244541,21772.17061,83377.17696,8224.9988
285626,20246.33161,77942.28376,8777.2072
333161,24881.97581,84045.63976,2048.9838
70464,19606.932409999998,79046.70056,7236.8364
239339,23646.77281,79409.99556,8123.2762
434263,23254.41421,88288.92536000001,1685.6888
311362,25942.79721,81851.33796,8457.5076
37820,23080.03261,86196.34616,6088.8242
267401,21394.34381,83784.06736,8007.0218
26738,23080.03261,86472.45036,5798.1882
269405,20188.20441,79511.71816,7919.831
347979,24867.44401,84641.44356,2092.5792
62961,25971.86081,77869.62476,7033.3912
501039,25172.61181,85411.62896,3603.8864
355954,22774.86481,88492.37056,2819.1692
334849,20914.79441,87649.52616000001,2063.5156
77050,23399.73221,78044.00636,7149.6456
215671,21336.21661,79395.46376,9605.5198
588896,22309.84721,79344.60246000001,9561.9244
220327,26306.09221,80659.73036,9489.2654
499072,21655.91621,81778.67896,3662.0136
153193,26582.19641,82752.30956000001,5173.3208
351233,24504.14901,87809.37596,2121.6428
244098,22251.72001,83769.53556,8050.6172
111698,21219.962209999998,79598.90896,4606.5806
36484,22920.18281,85818.51936,6001.6334
491653,25216.20721,86356.19596,3502.1638
198131,22731.26941,81429.91576,9983.3466
636301,20951.12391,79003.10516,8544.6984
612828,21772.17061,85912.97606,1002.6942
271923,20217.26801,83144.66816,7948.8946
570217,18793.15161,79293.74116,3022.6144
350923,19388.95541,82577.92796,2136.1746
386427,19592.40061,84714.10256,2630.2558
464301,20842.13541,85135.52476,1511.3072
342328,25012.76201,85745.86036,2179.77
453430,21190.89861,85411.62896,1365.9892
414274,21597.78901,86646.83196,465.0176
203206,23908.34521,79162.95496,9881.624
449602,24184.44941,85934.77376,1424.1164
624141,24344.29921,88499.63646000001,1816.475
128260,23864.74981,80034.86296,5725.5292
664971,20613.25956,87565.96831,2768.3079
155393,22469.69701,79337.33656,5231.448
656110,20125.23328,83256.07862,1671.1570000000002
2768,17456.22601,78930.44616,6481.1828
373279,19258.16921,80863.17556,2601.1922
387388,25579.50221,83856.72636,2615.724
47855,22963.77821,77433.67076000001,7411.218000000001
307443,22004.67941,83377.17696,8515.6348
267347,19301.76461,82795.90496,8007.0218
17011,21525.13001,77593.52056,6539.31
349415,25390.58881,84365.33936,2136.1746
310266,22891.11921,83624.21756,8399.3804
93676,26669.38721,80223.77636,4824.5576
163451,23661.30461,82185.56936000001,9155.034
309803,21423.40741,76489.10376,8413.9122
93982,23472.391209999998,87460.61276,4810.0258
320456,24751.189609999998,87940.16216,2266.9608
97964,25899.20181,79017.63696,4475.7944
263730,23777.55901,79598.90896,7789.0448
288018,22832.992009999998,82941.22296,8806.2708
29065,26683.919009999998,77826.02936,5856.3154
355598,25492.31141,84307.21216,2819.1692
20838,18647.833609999998,77956.81556,5899.9108
500048,26233.43321,82708.71416,3662.0136
569756,26160.77421,81647.89276,3429.5048
467347,24416.95821,87082.78596000001,1554.9026
162523,21205.43041,78654.34196,9155.034
613204,22237.18821,75813.37506,9750.8378
17417,20217.26801,80412.68976000001,6611.969
195732,25405.120609999998,78320.11056,9939.7512
307061,19839.44121,82171.03756,8501.103000000001
14903,23123.62801,79395.46376,6553.8418
126230,21525.13001,86486.98216,5420.3614
306334,19534.273409999998,82069.31496,8530.1666
447154,21946.552209999998,87940.16216,1845.5386
13250,22585.951409999998,85309.90636000001,6771.8188
234823,19970.22741,77259.28916,8108.7444
230767,20958.38981,80572.53956,9692.7106
344050,19795.84581,83755.00376,2165.2382
88803,17863.11641,82403.54636000001,4911.7484
389557,20188.20441,86109.15536,2644.7876
600267,19149.18071,83740.47196,2979.0190000000002
70646,20696.81741,78479.96036,7222.3046
58773,20478.84041,79351.86836000001,6975.264
260358,23181.75521,78000.41096000001,7745.4494
411590,23879.28161,87228.10396000001,610.3356
168830,19461.61441,78974.04156,9460.2018
550414,18735.024409999998,81546.17016000001,3051.678
552947,24867.44401,85600.54236,3356.8458
408039,21437.93921,84815.82516000001,1249.7348
275356,23472.391209999998,83406.24056,8617.3574
596887,22694.93991,77404.60716,7207.7728
471184,26378.75121,81037.55716,3763.7362
507385,25724.820209999998,81851.33796,4257.8174
386435,24460.55361,88070.94836000001,2630.2558
121424,25782.94741,76925.05776,5536.6158
79099,20827.60361,80005.79936,4737.3668
528437,20115.54541,86893.87256,3909.0542
67091,21016.51701,77259.28916,6931.6686
339535,24983.69841,85600.54236,2005.3884
582221,25477.779609999998,84903.01596,3167.9324
240271,20086.48181,77419.13896,8050.6172
328422,19592.40061,83391.70876000001,2383.2152
359329,19200.04201,80674.26216,2790.1056
376092,25216.20721,84641.44356,2499.4696
437329,24823.84861,85789.45576,1700.2206
495371,26189.83781,82403.54636000001,3516.6956
175689,23646.77281,81328.19316,9358.4792
355542,25361.52521,84365.33936,2819.1692
78197,18371.72941,77695.24316,4737.3668
